1254	   3.4	     4.4     	8.2     	5.3     	R
1363	   2.8	     7.2     	6.2     	7.4     	R
1434	   3.6	     3.0     	9.9     	8.2     	A
1296	   2.3	     7.7     	7.2     	3.3     	R
1500	   2.6	     9.4     	8.9     	5.8     	R
1262	   2.9	     9.1     	6.8     	2.2     	R
1499	   2.7	     8.0     	9.8     	9.0     	A
1255	   2.7	     5.1     	9.0     	5.2     	R
1589	   2.7	     4.4     	9.9     	4.6     	R
1592	   2.4	     6.2     	8.6     	6.1     	R
1446	   2.8	     8.8     	8.1     	2.9     	R
1322	   3.4	     7.0     	6.7     	9.0     	R
1435	   3.9	     4.5     	7.2     	9.0     	A
1239	   2.9	     4.7     	7.6     	3.6     	R
1456	   2.7	     6.7     	9.4     	4.8     	R
1538	   3.7	     7.0     	7.2     	5.8     	A
1229	   3.8	     9.2     	9.6     	5.5     	R
1599	   2.4	     3.8     	8.3     	5.1     	R
1200	   2.3	     5.2     	6.9     	5.7     	R
1279	   2.6	     9.4     	7.7     	7.7     	R
1243	   2.2	     3.6     	8.5     	9.4     	R
1374	   3.0	     8.3     	6.0     	8.3     	R
1292	   2.2	     7.9     	6.5     	9.8     	R
1256	   2.2	     4.3     	7.0     	7.4     	R
1428	   2.5	     8.8     	9.6     	5.9     	R
1318	   2.2	     8.6     	6.8     	6.2     	R
1408	   2.6	     7.2     	8.4     	9.6     	R
1408	   2.1	     6.1     	7.1     	2.4     	R
1289	   3.0	     3.9     	9.7     	6.9     	R
1240	   2.1	     8.1     	7.1     	4.6     	R
1363	   3.7	     7.2     	7.0     	8.0     	A
1231	   3.1	     8.8     	9.5     	8.0     	R
1341	   2.8	     3.5     	9.8     	2.1     	R
1209	   2.9	     3.4     	7.9     	8.0     	R
1244	   3.4	     4.8     	6.9     	6.9     	R
1548	   2.7	     7.8     	8.4     	7.0     	R
1203	   2.0	     6.4     	8.4     	4.0     	R
1290	   3.4	     8.5     	6.2     	6.5     	R
1414	   2.8	     9.7     	8.4     	4.9     	R
1589	   3.3	     8.9     	6.1     	2.7     	R
1435	   2.3	     8.5     	9.4     	5.1     	R
1356	   3.4	     8.0     	6.3     	4.5     	R
1338	   2.2	     5.2     	9.3     	7.5     	R
1427	   2.1	     5.5     	7.4     	2.9     	R
1569	   3.8	     6.7     	9.5     	6.0     	A
1555	   3.7	     3.9     	8.9     	9.1     	A
1286	   2.6	     3.3     	10.0     	3.3     	R
1367	   2.8	     9.1     	6.6     	5.7     	R
1274	   3.0	     6.8     	8.0     	4.5     	R
1289	   2.1	     5.5     	8.3     	5.4     	R
1389	   3.0	     5.3     	10.0     	5.2     	R
1528	   3.8	     4.8     	9.8     	6.9     	A
1258	   2.3	     9.6     	6.7     	3.3     	R
1239	   3.2	     6.8     	9.9     	7.9     	R
1202	   2.3	     4.6     	8.2     	7.3     	R
1413	   3.5	     8.2     	9.6     	4.9     	A
1267	   2.7	     9.1     	8.0     	4.9     	R
1304	   2.6	     4.8     	8.1     	4.1     	R
1549	   3.3	     5.9     	9.2     	8.7     	A
1431	   3.8	     6.1     	6.5     	9.1     	A
1272	   2.3	     3.3     	7.6     	7.4     	R
1483	   3.9	     6.2     	7.8     	8.7     	A
1523	   3.2	     4.4     	8.7     	2.9     	R
1430	   3.9	     5.9     	9.3     	5.6     	A
1471	   3.4	     3.8     	6.4     	6.1     	R
1583	   3.4	     6.0     	7.6     	8.4     	A
1325	   3.2	     9.6     	7.4     	9.9     	A
1446	   2.1	     9.5     	6.3     	6.1     	R
1503	   3.8	     3.9     	9.9     	6.4     	A
1297	   3.1	     6.5     	8.7     	5.0     	R
1580	   2.7	     3.5     	6.3     	5.5     	R
1436	   2.1	     3.8     	6.1     	5.4     	R
1569	   2.7	     3.0     	9.4     	7.5     	R
1595	   3.0	     8.3     	9.6     	6.4     	A
1310	   3.3	     6.0     	7.6     	7.1     	R
1592	   3.3	     4.2     	7.9     	4.6     	A
1417	   2.9	     7.6     	8.5     	6.0     	R
1241	   2.4	     6.7     	6.9     	3.8     	R
1578	   2.3	     7.0     	9.8     	2.1     	R
1302	   3.9	     6.4     	6.1     	8.8     	A
1213	   2.6	     6.6     	7.8     	7.6     	R
1261	   2.9	     5.5     	7.3     	9.3     	R
1472	   3.7	     5.4     	7.4     	5.9     	A
1535	   2.9	     7.9     	7.4     	7.4     	A
1573	   2.6	     8.7     	8.0     	4.1     	R
1532	   3.5	     4.4     	7.3     	8.2     	A
1219	   2.7	     3.5     	8.3     	8.5     	R
1508	   3.4	     4.7     	6.5     	2.4     	R
1263	   3.6	     9.5     	8.0     	3.2     	R
1367	   2.7	     7.2     	6.5     	7.6     	R
1309	   2.1	     3.0     	6.4     	6.4     	R
1304	   3.8	     5.2     	7.8     	3.9     	R
1232	   3.0	     7.2     	6.6     	2.6     	R
1360	   3.8	     8.6     	8.6     	2.4     	R
1541	   3.6	     9.1     	9.1     	4.4     	A
1208	   2.4	     7.5     	8.5     	4.6     	R
1336	   3.8	     5.6     	7.4     	9.9     	A
1571	   3.2	     9.4     	7.0     	2.5     	R
1262	   2.6	     7.0     	9.0     	5.7     	R
1458	   2.3	     5.7     	7.8     	8.4     	R
1375	   2.6	     7.2     	7.2     	2.7     	R
1562	   2.7	     5.0     	8.2     	9.6     	A
1439	   3.8	     8.9     	9.9     	3.9     	A
1534	   3.8	     8.9     	9.0     	3.1     	A
1562	   3.8	     6.2     	7.9     	7.3     	A
1570	   2.2	     8.7     	7.3     	6.6     	R
1441	   3.5	     9.1     	6.8     	2.5     	R
1581	   2.2	     5.7     	6.9     	7.3     	R
1333	   3.7	     6.9     	6.7     	8.4     	A
1518	   2.0	     8.0     	8.6     	8.2     	R
1539	   3.1	     7.7     	7.2     	2.2     	R
1334	   2.5	     4.0     	6.6     	6.4     	R
1485	   3.5	     5.1     	8.3     	9.6     	A
1342	   3.1	     3.5     	9.0     	8.2     	R
1492	   2.1	     7.2     	7.2     	4.0     	R
1362	   2.2	     4.9     	6.5     	7.8     	R
1217	   3.9	     4.9     	8.9     	4.2     	R
1316	   2.1	     6.5     	7.7     	3.6     	R
1220	   2.3	     9.6     	7.4     	7.9     	R
1560	   3.4	     4.9     	9.9     	5.5     	A
1216	   3.4	     6.6     	8.6     	9.9     	R
1508	   2.1	     3.5     	6.2     	3.3     	R
1519	   2.2	     3.9     	6.3     	8.5     	R
1359	   2.7	     9.1     	9.6     	8.4     	R
1229	   3.9	     9.6     	6.1     	4.4     	R
1471	   3.8	     3.0     	9.8     	9.1     	A
1379	   4.0	     7.1     	9.9     	7.1     	A
1432	   3.5	     7.8     	8.6     	8.3     	A
1540	   2.9	     9.1     	9.9     	6.2     	A
1475	   2.8	     9.2     	8.2     	4.2     	R
1471	   3.3	     4.6     	8.5     	7.3     	A
1413	   2.6	     7.1     	8.2     	4.0     	R
1389	   4.0	     4.7     	6.3     	9.6     	A
1550	   3.3	     7.8     	8.3     	4.4     	A
1388	   2.8	     8.3     	7.4     	5.2     	R
1311	   2.1	     8.4     	6.6     	6.7     	R
1222	   3.7	     4.6     	7.2     	5.7     	R
1553	   3.6	     8.3     	7.9     	4.9     	A
1205	   3.9	     5.4     	7.0     	2.0     	R
1319	   2.3	     7.5     	9.9     	7.6     	R
1581	   2.9	     3.8     	8.8     	8.4     	A
1403	   4.0	     8.8     	7.1     	3.2     	A
1370	   2.7	     9.9     	8.6     	7.0     	R
1381	   3.1	     6.2     	6.9     	10.0     	R
1525	   2.5	     9.5     	6.6     	5.9     	R
1574	   2.9	     7.3     	8.3     	5.6     	R
1326	   3.1	     9.3     	7.7     	4.0     	R
1482	   3.9	     4.7     	8.2     	3.8     	A
1355	   3.9	     6.9     	7.5     	6.9     	A
1274	   3.7	     4.1     	8.6     	2.4     	R
1259	   2.9	     5.0     	6.3     	6.9     	R
1507	   2.0	     3.5     	7.6     	6.8     	R
1407	   3.4	     4.0     	7.7     	3.1     	R
1356	   2.3	     3.5     	8.5     	7.3     	R
1316	   2.0	     7.4     	9.4     	5.2     	R
1299	   2.1	     4.7     	7.6     	7.4     	R
1314	   3.1	     3.9     	8.3     	7.0     	R
1494	   2.7	     7.5     	9.2     	7.8     	R
1301	   2.7	     6.0     	7.6     	8.0     	R
1426	   3.6	     9.1     	8.6     	5.4     	A
1417	   3.9	     6.1     	6.7     	8.2     	A
1537	   2.9	     8.7     	6.3     	8.6     	A
1395	   2.7	     5.6     	8.5     	9.5     	R
1201	   2.7	     4.9     	8.6     	3.3     	R
1599	   3.8	     6.4     	7.7     	4.5     	A
1293	   4.0	     3.7     	6.4     	7.1     	R
1408	   3.3	     7.0     	9.9     	8.7     	A
1339	   3.6	     4.8     	6.7     	9.1     	A
1232	   3.3	     4.8     	7.8     	4.1     	R
1276	   2.9	     7.3     	7.9     	2.9     	R
1511	   2.9	     3.2     	7.1     	9.2     	R
1332	   3.0	     9.3     	7.7     	6.9     	R
1414	   3.9	     4.8     	6.4     	9.3     	A
1237	   2.9	     8.1     	7.4     	6.9     	R
1443	   2.9	     4.9     	9.5     	9.1     	R
1414	   2.1	     5.4     	6.6     	6.2     	R
1385	   3.9	     9.9     	7.9     	3.6     	A
1553	   3.6	     7.9     	9.1     	4.0     	A
1320	   2.6	     4.4     	8.3     	5.4     	R
1245	   3.3	     9.1     	9.3     	2.1     	R
1395	   2.9	     6.1     	9.0     	4.5     	R
1332	   2.6	     5.6     	8.7     	5.6     	R
1555	   2.3	     5.7     	9.5     	7.1     	R
1432	   3.5	     6.2     	7.1     	6.3     	A
1479	   3.2	     9.0     	9.6     	3.1     	R
1309	   2.0	     8.6     	6.6     	8.8     	R
1521	   3.3	     5.0     	7.0     	5.1     	R
1441	   3.2	     7.8     	9.9     	4.1     	R
1254	   3.7	     5.8     	8.1     	7.9     	R
1213	   2.2	     6.4     	7.9     	5.0     	R
1212	   2.4	     9.7     	9.5     	2.7     	R
1237	   2.3	     3.7     	9.6     	4.4     	R
1577	   3.4	     9.5     	6.9     	9.5     	A
1329	   3.7	     6.6     	6.0     	8.5     	A
1510	   2.3	     7.7     	6.7     	7.3     	R
1360	   2.4	     8.4     	9.6     	7.6     	R
1258	   3.9	     9.2     	6.4     	8.5     	A
1585	   2.4	     9.8     	6.2     	2.7     	R
1308	   2.0	     8.4     	6.8     	3.9     	R
1487	   3.1	     3.6     	6.9     	6.3     	R
1555	   2.0	     7.8     	8.2     	3.5     	R
1340	   3.9	     5.8     	6.5     	8.8     	A
1240	   2.5	     8.5     	9.9     	4.9     	R
1436	   3.9	     6.9     	8.2     	2.1     	R
1457	   3.7	     3.1     	7.7     	2.3     	R
1300	   2.3	     7.0     	7.3     	5.0     	R
1244	   2.4	     5.7     	9.2     	8.2     	R
1431	   2.3	     8.1     	9.9     	4.1     	R
1435	   2.2	     6.7     	7.5     	2.6     	R
1560	   3.9	     3.1     	7.8     	6.2     	A
1210	   2.2	     5.5     	6.2     	6.2     	R
1356	   2.6	     7.6     	9.8     	7.0     	R
1214	   2.1	     8.9     	7.7     	9.0     	R
1447	   2.0	     3.1     	7.4     	9.9     	R
1314	   3.9	     3.5     	9.3     	4.5     	R
1255	   3.4	     4.9     	6.6     	3.5     	R
1517	   2.4	     5.0     	6.6     	3.8     	R
1524	   3.1	     6.6     	7.9     	6.0     	R
1254	   3.0	     7.0     	9.9     	9.5     	R
1376	   3.2	     9.5     	7.8     	9.6     	A
1566	   3.5	     9.3     	9.9     	6.5     	A
1284	   2.3	     5.0     	7.9     	4.3     	R
1389	   2.6	     6.3     	9.0     	5.4     	R
1475	   3.1	     9.7     	6.8     	2.4     	R
1382	   2.7	     6.9     	6.1     	4.5     	R
1394	   2.9	     9.4     	7.7     	9.4     	R
1547	   2.7	     7.7     	9.1     	4.6     	R
1295	   4.0	     6.1     	8.1     	5.7     	R
1492	   4.0	     8.2     	6.8     	8.1     	A
1262	   3.8	     5.3     	6.5     	2.7     	R
1350	   3.1	     6.0     	9.7     	6.8     	R
1495	   2.8	     3.4     	8.6     	8.7     	R
1596	   3.0	     4.2     	8.7     	4.3     	R
1398	   3.8	     4.9     	9.8     	5.4     	A
1489	   3.4	     6.0     	7.8     	9.0     	A
1275	   3.2	     8.3     	8.1     	7.8     	R
1540	   3.8	     5.1     	7.1     	8.6     	A
1558	   2.0	     4.7     	9.8     	7.3     	R
1230	   3.9	     4.3     	7.0     	6.9     	R
1389	   3.5	     6.6     	9.0     	7.5     	A
1577	   2.9	     5.6     	7.5     	9.4     	A
1300	   3.1	     6.8     	6.1     	2.6     	R
1308	   3.7	     9.8     	8.3     	3.1     	R
1518	   2.9	     4.0     	6.2     	5.4     	R
1525	   2.2	     5.7     	10.0     	4.9     	R
1596	   2.9	     3.8     	8.0     	3.7     	R
1521	   2.9	     7.7     	6.7     	8.6     	A
1438	   2.9	     5.7     	6.5     	5.5     	R
1383	   2.8	     5.1     	7.7     	9.8     	R
1377	   2.5	     6.1     	8.4     	4.1     	R
1548	   2.8	     5.7     	7.0     	5.3     	R
1497	   2.5	     9.2     	9.4     	8.0     	R
1235	   3.3	     4.4     	9.0     	8.7     	R
1208	   2.7	     4.8     	7.6     	5.9     	R
1481	   3.7	     9.3     	6.0     	4.3     	A
1550	   2.9	     6.6     	7.3     	2.4     	R
1513	   2.4	     6.2     	6.6     	5.6     	R
1544	   3.8	     7.8     	9.0     	8.1     	A
1374	   3.7	     5.9     	8.5     	6.7     	A
1300	   3.3	     9.6     	8.0     	2.5     	R
1376	   2.4	     9.4     	7.4     	3.8     	R
1282	   2.4	     7.8     	8.9     	6.3     	R
